u1 u2 u3 u4 u5 u6 u7 
9.98 2.05799863162 0.372648311051 0.615840437294 0.0490534839871 18.2565184936 1.69581155819
9.99 2.06173303768 0.374222004728 0.61632145959 0.0471478568477 18.2734706645 1.69463098718
10.0 2.06548285339 0.375730201585 0.616783333353 0.0452239063206 18.2904112807 1.69350062826
10.01 2.06924742263 0.37717267335 0.617225879218 0.0432824064984 18.3073408445 1.6924205185
10.02 2.07302608706 0.378549204392 0.617648925577 0.0413241348619 18.3242598586 1.69139068998
10.03 2.07681818624 0.379859591378 0.618052308611 0.0393498721127 18.341168826 1.69041117026
10.04 2.08062305777 0.381103642949 0.618435872328 0.0373604020066 18.3580682498 1.6894819828
10.05 2.08444003738 0.382281179411 0.618799468582 0.0353565111903 18.3749586335 1.68860314736
10.06 2.08826845907 0.383392032445 0.619142957113 0.0333389890387 18.3918404807 1.68777468044
10.07 2.09210765522 0.384436044834 0.619466205565 0.0313086274945 18.4087142951 1.6869965956
10.08 2.09595695668 0.385413070199 0.619769089513 0.0292662209091 18.4255805806 1.68626890385
10.09 2.09981569289 0.386322972764 0.620051492488 0.0272125658851 18.4424398411 1.68559161395
10.1 2.10368319197 0.387165627124 0.620313305998 0.0251484611198 18.4592925809 1.68496473272
10.11 2.10755878088 0.387940918043 0.620554429547 0.0230747072502 18.4761393038 1.68438826534
10.12 2.11144178544 0.388648740252 0.620774770654 0.0209921066989 18.4929805142 1.68386221563
10.13 2.11533153047 0.38928899828 0.620974244872 0.0189014635212 18.5098167162 1.68338658624
10.14 2.1192273399 0.389861606286 0.621152775801 0.0168035832529 18.526648414 1.68296137891
10.15 2.12312853684 0.390366487915 0.621310295103 0.0146992727592 18.5434761119 1.68258659468
10.16 2.12703444368 0.390803576172 0.621446742515 0.0125893400838 18.560300314 1.68226223404
10.17 2.1309443822 0.3911728133 0.621562065861 0.0104745942991 18.5771215246 1.68198829708
10.18 2.13485767362 0.391474150688 0.621656221057 0.00835584535717 18.593940248 1.68176478368
10.19 2.13877363875 0.391707548784 0.621729172126 0.00623390394013 18.6107569884 1.68159169357
10.2 2.14269159803 0.391872977027 0.621780891199 0.00410958131223 18.62757225 1.68146902644
10.21 2.14661087165 0.391970413795 0.621811358521 0.00198368917138 18.644386537 1.68139678204
10.22 2.15053077962 0.391999846368 0.621820562457 -0.000142960498853 18.6612003537 1.68137496019
10.23 2.15445064188 0.391961270907 0.621808499493 -0.00226955557704 18.6780142043 1.68140356083
10.24 2.15836977836 0.391854692445 0.621775174235 -0.00439528395168 18.694828593 1.68148258404
10.25 2.1622875091 0.391680124896 0.621720599409 -0.00651933366901 18.711644024 1.68161203
10.26 2.16620315431 0.391437591082 0.621644795862 -0.00864089308081 18.7284610016 1.68179189899
10.27 2.17011603447 0.391127122768 0.621547792553 -0.0107591509925 18.7452800301 1.68202219131
10.28 2.17402547045 0.390748760721 0.62142962655 -0.0128732968113 18.7621016136 1.68230290721
10.29 2.17793078354 0.390302554776 0.621290343023 -0.0149825206949 18.7789262563 1.68263404681
10.3 2.18183129559 0.389788563925 0.621129995239 -0.0170860137005 18.7957544626 1.68301560995
10.31 2.1857263291 0.389206856416 0.620948644545 -0.0191829679339 18.8125867366 1.68344759608
10.32 2.18961520726 0.38855750987 0.620746360365 -0.0212725767001 18.8294235826 1.68393000408
10.33 2.19349725412 0.387840611414 0.620523220181 -0.0233540346534 18.8462655047 1.68446283211
10.34 2.19737179464 0.387056257827 0.620279309521 -0.0254265379492 18.8631130073 1.68504607736
10.35 2.20123815478 0.386204555706 0.620014721945 -0.0274892843959 18.8799665943 1.68567973586
10.36 2.20509566164 0.385285621645 0.619729559024 -0.0295414736084 18.89682677 1.68636380222
10.37 2.20894364353 0.384299582429 0.619423930325 -0.0315823071618 18.9136940384 1.68709826936
10.38 2.21278143006 0.383246575246 0.619097953387 -0.0336109887472 18.9305689034 1.68788312824
10.39 2.2166083523 0.382126747918 0.618751753703 -0.0356267243278 18.9474518689 1.68871836755
10.4 2.22042374282 0.380940259139 0.618385464693 -0.0376287222968 18.9643434386 1.68960397332
10.41 2.22422693584 0.379687278741 0.61799922768 -0.0396161936367 18.9812441162 1.69053992867
10.42 2.22801726736 0.378367987969 0.617593191864 -0.04158835208 18.9981544049 1.69152621335
10.43 2.23179407521 0.376982579773 0.617167514293 -0.0435444142718 19.0150748081 1.69256280336
10.44 2.23555669924 0.375531259121 0.616722359833 -0.045483599934 19.0320058286 1.69364967058
10.45 2.23930448141 0.374014243322 0.616257901139 -0.0474051320313 19.048947969 1.69478678228
10.46 2.24303676589 0.372431762376 0.615774318617 -0.0493082369398 19.0659017316 1.69597410067
10.47 2.24675289925 0.370784059327 0.615271800392 -0.0511921446168 19.0828676182 1.69721158244
10.48 2.25045223053 0.369071390648 0.61475054227 -0.0530560887741 19.0998461303 1.69849917824
10.49 2.25413411141 0.367294026631 0.614210747703 -0.0548993070532 19.1168377687 1.69983683214
10.5 2.25779789636 0.365452251804 0.613652627743 -0.0567210412025 19.1338430336 1.70122448114
10.51 2.26144294274 0.363546365355 0.613076401006 -0.0585205372587 19.1508624247 1.70266205453
10.52 2.265068611 0.361576681581 0.612482293624 -0.06029704573 19.1678964408 1.70414947335
10.53 2.26867426481 0.359543530353 0.6118705392 -0.0620498217826 19.18494558 1.70568664979
10.54 2.2722592712 0.357447257595 0.611241378763 -0.063778125431 19.2020103394 1.70727348652
10.55 2.27582300077 0.355288225781 0.610595060716 -0.0654812217313 19.2190912149 1.70890987606
10.56 2.27936482779 0.353066814454 0.609931840786 -0.0671583809781 19.2361887017 1.71059570012
10.57 2.28288413044 0.350783420754 0.609251981968 -0.0688088789055 19.2533032933 1.71233082891
10.58 2.28638029098 0.348438459968 0.608555754474 -0.070431996892 19.2704354821 1.71411512042
10.59 2.28985269587 0.346032366096 0.607843435673 -0.0720270221693 19.287585759 1.71594841967
10.6 2.29330073603 0.343565592432 0.60711531003 -0.0735932480361 19.3047546133 1.71783055801
10.61 2.29672380702 0.341038612162 0.606371669045 -0.0751299740759 19.3219425324 1.71976135233
10.62 2.30012130923 0.338451918975 0.605612811194 -0.0766365063798 19.3391500019 1.72174060427
10.63 2.30349264808 0.335806027698 0.604839041855 -0.0781121577744 19.3563775053 1.7237680994
10.64 2.30683723424 0.333101474932 0.604050673243 -0.0795562480548 19.3736255239 1.72584360647
10.65 2.3101544839 0.330338819718 0.603248024341 -0.0809681042227 19.3908945366 1.72796687648
10.66 2.3134438189 0.327518644203 0.602431420825 -0.0823470607307 19.4081850198 1.7301376419
10.67 2.31670466706 0.324641554332 0.601601194986 -0.0836924597318 19.4254974468 1.73235561578
10.68 2.31993646237 0.32170818054 0.600757685655 -0.0850036513352 19.4428322884 1.73462049087
10.69 2.32313864525 0.318719178467 0.599901238123 -0.0862799938683 19.4601900119 1.73693193872
10.7 2.32631066278 0.315675229679 0.599032204053 -0.087520854145 19.4775710813 1.73928960877
10.71 2.32945196904 0.312577042399 0.598150941397 -0.0887256077404 19.4949759569 1.74169312746
10.72 2.33256202529 0.309425352247 0.597257814306 -0.0898936392729 19.5124050953 1.74414209727
10.73 2.33564030029 0.306220922994 0.596353193039 -0.0910243426924 19.5298589489 1.74663609581
10.74 2.33868627059 0.302964547311 0.595437453868 -0.0921171215762 19.5473379658 1.74917467486
10.75 2.34169942082 0.29965704754 0.594510978978 -0.0931713894323 19.5648425895 1.75175735942
10.76 2.34467924397 0.296299276454 0.593574156371 -0.0941865700092 19.5823732584 1.75438364677
10.77 2.34762524172 0.292892118029 0.592627379756 -0.0951620976151 19.599930406 1.75705300548
10.78 2.35053692475 0.289436488215 0.591671048445 -0.0960974174425 19.6175144602 1.7597648745
10.79 2.35341381307 0.285933335708 0.590705567245 -0.0969919859029 19.6351258432 1.76251866214
10.8 2.35625543633 0.282383642717 0.58973134634 -0.0978452709678 19.6527649711 1.76531374518
10.81 2.35906133418 0.278788425728 0.588748801172 -0.0986567525187 19.6704322536 1.76814946787
10.82 2.3618310566 0.275148736267 0.587758352328 -0.0994259227051 19.6881280936 1.77102514098
10.83 2.36456416428 0.271465661646 0.586760425408 -0.10015228631 19.7058528871 1.7739400409
10.84 2.36726022896 0.267740325709 0.585755450899 -0.100835361125 19.7236070227 1.77689340869
10.85 2.36991883379 0.263973889553 0.584743864045 -0.101474678331 19.7413908809 1.77988444917
10.86 2.37253957374 0.260167552245 0.583726104709 -0.102069782891 19.7592048345 1.78291233003
10.87 2.37512205595 0.256322551518 0.582702617233 -0.102620233949 19.7770492474 1.78597618094
10.88 2.37766590015 0.252440164438 0.581673850297 -0.103125605234 19.7949244749 1.7890750927
10.89 2.38017073901 0.248521708064 0.580640256767 -0.103585485478 19.812830863 1.79220811642
10.9 2.3826362186 0.244568540065 0.579602293545 -0.103999478837 19.8307687477 1.79537426271
10.91 2.38506199876 0.240582059314 0.578560421414 -0.104367205322 19.8487384552 1.79857250089
10.92 2.38744775354 0.236563706457 0.577515104875 -0.104688301239 19.8667403011 1.80180175827
10.93 2.38979317159 0.23251496443 0.576466811983 -0.10496241963 19.88477459 1.80506091947
10.94 2.39209795661 0.228437358947 0.575416014175 -0.105189230728 19.9028416153 1.80834882572
10.95 2.39436182778 0.224332458946 0.574363186101 -0.105368422416 19.9209416584 1.81166427428
10.96 2.39658452018 0.220201876977 0.57330880544 -0.10549970069 19.9390749885 1.81500601786
10.97 2.39876578523 0.216047269554 0.572253352718 -0.105582790133 19.9572418621 1.81837276409
10.98 2.40090539115 0.211870337441 0.571197311123 -0.105617434389 19.9754425226 1.82176317513
10.99 2.40300312338 0.207672825882 0.570141166305 -0.105603396644 19.9936771999 1.82517586719
11.0 2.40505878503 0.203456524773 0.569085406187 -0.105540460113 20.0119461095 1.82860941027
11.01 2.40707219735 0.199223268763 0.568030520755 -0.105428428529 20.0302494526 1.83206232786
11.02 2.40904320015 0.194974937284 0.566977001853 -0.105267126633 20.0485874155 1.83553309678
11.03 2.41097165226 0.19071345451 0.565925342971 -0.105056400674 20.0669601689 1.83902014702
11.04 2.41285743196 0.186440789234 0.564876039028 -0.104796118897 20.0853678674 1.84252186177
11.05 2.41470043747 0.182158954662 0.563829586146 -0.104486172049 20.1038106494 1.84603657745
11.06 2.41650058735 0.177870008121 0.562786481426 -0.104126473868 20.1222886366 1.84956258384
11.07 2.41825782093 0.173576050673 0.561747222717 -0.103716961583 20.1408019329 1.85309812435
11.08 2.4199720988 0.169279226641 0.560712308373 -0.103257596406 20.1593506248 1.85664139633
11.09 2.42164340319 0.164981723024 0.559682237015 -0.102748364023 20.1779347804 1.86019055152
11.1 2.42327173842 0.160685768821 0.558657507283 -0.102189275076 20.1965544492 1.86374369661
11.11 2.4248571313 0.156393634238 0.557638617584 -0.101580365652 20.2152096612 1.86729889386
11.12 2.42639963153 0.152107629793 0.556626065834 -0.100921697746 20.2339004273 1.87085416191
11.13 2.42789931215 0.147830105301 0.555620349199 -0.100213359734 20.2526267379 1.87440747661
11.14 2.42935626986 0.143563448746 0.554621963825 -0.0994554668275 20.2713885634 1.87795677206
11.15 2.43077062544 0.13931008503 0.553631404573 -0.098648161518 20.290185853 1.88149994176
11.16 2.43214252407 0.135072474602 0.552649164738 -0.0977916140104 20.3090185347 1.88503483978
11.17 2.43347213575 0.13085311196 0.551675735774 -0.0968860226433 20.3278865149 1.88855928221
11.18 2.43475965556 0.126654524029 0.550711607011 -0.0959316142929 20.3467896781 1.89207104865
11.19 2.436005304 0.122479268404 0.549757265362 -0.0949286447607 20.3657278861 1.89556788385
11.2 2.43720932732 0.11832993147 0.548813195038 -0.0938773991427 20.3847009784 1.89904749944
11.21 2.43837199773 0.114209126383 0.547879877253 -0.0927781921784 20.403708771 1.90250757593
11.22 2.43949361374 0.110119490928 0.54695778992 -0.0916313685785 20.4227510569 1.90594576464
11.23 2.44057450032 0.106063685234 0.546047407356 -0.0904373033289 20.4418276054 1.90935968998
11.24 2.44161500914 0.102044389369 0.545149199976 -0.0891964019697 20.4609381618 1.91274695168
11.25 2.44261551879 0.0980643007937 0.544263633985 -0.0879091008475 20.4800824475 1.91610512728
11.26 2.44357643489 0.0941261316933 0.54339117107 -0.0865758673395 20.4992601593 1.91943177469
11.27 2.44449819024 0.0902326061761 0.542532268087 -0.0851972000469 20.5184709697 1.9227244349
11.28 2.44538124493 0.0863864573509 0.541687376751 -0.0837736289569 20.5377145265 1.92598063483
11.29 2.44622608644 0.0825904242805 0.540856943319 -0.0823057155712 20.5569904526 1.92919789024
11.3 2.44703322961 0.0788472488166 0.540041408273 -0.0807940529991 20.5762983461 1.93237370886
11.31 2.44780321674 0.0751596723216 0.539241206009 -0.0792392660139 20.5956377803 1.93550559358
11.32 2.44853661751 0.0715304322802 0.538456764516 -0.0776420110716 20.6150083032 1.93859104573
11.33 2.44923402894 0.0679622588079 0.537688505057 -0.0760029762889 20.6344094381 1.94162756852
11.34 2.44989607531 0.0644578710613 0.53693684186 -0.074322881381 20.6538406832 1.94461267054
11.35 2.450523408 0.0610199735587 0.536202181795 -0.0726024775558 20.6733015119 1.94754386937
11.36 2.45111670537 0.0576512524157 0.535484924066 -0.0708425473653 20.6927913727 1.9504186953
11.37 2.45167667252 0.0543543715073 0.534785459893 -0.0690439045109 20.7123096897 1.95323469505
11.38 2.45220404106 0.0511319685616 0.534104172205 -0.067207393604 20.7318558624 1.95598943565
11.39 2.45269956884 0.0479866511972 0.533441435333 -0.0653338898776 20.7514292662 1.95868050834
11.4 2.45316403962 0.0449209929119 0.532797614702 -0.063424298852 20.7710292524 1.96130553249
11.41 2.45359826269 0.041937529035 0.532173066532 -0.06147955595 20.7906551488 1.96386215962
11.42 2.4540030725 0.0390387526514 0.531568137542 -0.0595006260641 20.8103062599 1.9663480774
11.43 2.45437932819 0.0362271105121 0.530983164656 -0.0574885030732 20.8299818671 1.9687610137
11.44 2.45472791315 0.033504998939 0.530418474719 -0.0554442093092 20.8496812294 1.97109874063
11.45 2.45504973442 0.0308747597398 0.529874384208 -0.0533687949739 20.8694035839 1.97335907857
11.46 2.4553457222 0.0283386761423 0.529351198965 -0.0512633375052 20.889148146 1.97553990018
11.47 2.4556168292 0.0258989687628 0.528849213924 -0.0491289408929 20.90891411 1.97763913443
11.48 2.45586403002 0.0235577916203 0.528368712848 -0.0469667349455 20.92870065 1.97965477047
11.49 2.45608832042 0.02131722821 0.527909968076 -0.0447778745068 20.9485069202 1.98158486159
11.5 2.45629071666 0.0191792876499 0.527473240278 -0.0425635386248 20.9683320558 1.98342752898
11.51 2.45647225469 0.0171459009116 0.527058778215 -0.0403249296721 20.9881751734 1.98518096549
11.52 2.45663398937 0.0152189171512 0.526666818514 -0.0380632724199 21.0080353719 1.98684343927
11.53 2.4567769936 0.013400100151 0.526297585442 -0.0357798130664 21.0279117334 1.98841329726
11.54 2.45690235752 0.0116911248861 0.525951290706 -0.0334758182211 21.0478033239 1.98988896863
11.55 2.45701118752 0.0100935742278 0.525628133245 -0.0311525738463 21.0677091939 1.99126896803
11.56 2.45710460538 0.00860893579693 0.525328299048 -0.0288113841584 21.0876283797 1.99255189872
11.57 2.45718374725 0.00723859897779 0.525051960976 -0.0264535704889 21.1075599039 1.99373645553
11.58 2.45724976267 0.00598385210505 0.524799278595 -0.0240804701102 21.1275027768 1.99482142761
11.59 2.45730381355 0.00484587983406 0.524570398024 -0.0216934350251 21.1474559968 1.99580570112
11.6 2.45734707312 0.00382576070493 0.524365451793 -0.0192938307251 21.1674185518 1.99668826157
11.61 2.45738072486 0.00292446490988 0.524184558716 -0.0168830349182 21.1873894199 1.99746819608
11.62 2.45740596138 0.00214285227295 0.524027823772 -0.0144624362299 21.2073675709 1.99814469536
11.63 2.45742398335 0.0014816704498 0.523895338007 -0.0120334328789 21.2273519667 1.99871705551
11.64 2.45743599835 0.000941553355293 0.523787178442 -0.00959743133252 21.2473415629 1.99918467958
11.65 2.45744321971 0.000523019824857 0.523703407997 -0.00715584494204 21.2673353095 1.99954707891
11.66 2.45744686537 0.000226472515325 0.523644075431 -0.00471009256321 21.2873321524 1.99980387418
11.67 2.45744815674 5.21970496496e-05 0.52360921529 -0.00226159716393 21.3073310341 1.9999547963
11.68 2.45744831746 3.61409025819e-07 0.523598847878 0.000188215577478 21.3273308949 1.99999968701
11.69 2.45744857228 7.10155749282e-05 0.523612979236 0.00263791868021 21.3473306742 1.99993849921
11.7 2.45745014585 0.000264091422537 0.52365160113 0.00508608527188 21.3673293115 1.99977129709
11.71 2.45745426157 0.00057940286599 0.523714691068 0.00753128999918 21.3873257474 1.99949825598
11.72 2.45746214036 0.00101664625487 0.523802212315 0.00997211043511 21.4073189248 1.99911966194
11.73 2.45747499954 0.00157540102028 0.523914113935 0.0124071284794 21.4273077901 1.99863591115
11.74 2.45749405164 0.00225513056784 0.524050330835 0.014834931749 21.4472912942 1.99804750899
11.75 2.45752050324 0.00305518341399 0.524210783835 0.0172541149559 21.4672683935 1.99735506894
11.76 2.45755555385 0.00397479456089 0.524395379744 0.0196632812682 21.4872380511 1.99655931119
11.77 2.45760039475 0.00501308710431 0.524604011447 0.0220610436524 21.507199238 1.99566106108
11.78 2.45765620792 0.00616907406808 0.524836558016 0.0244460261938 21.5271509338 1.99466124722
11.79 2.45772416491 0.00744166045762 0.525092884825 0.0268168653913 21.5470921279 1.99356089951
11.8 2.4578054258 0.00882964552439 0.525372843678 0.0291722114252 21.5670218204 1.99236114689
11.81 2.45790113814 0.0103317252322 0.525676272958 0.0315107293949 21.5869390235 1.99106321485
11.82 2.45801243594 0.0119464949158 0.526002997775 0.0338311005226 21.6068427618 1.98966842282
11.83 2.45814043867 0.0136724521213 0.526352830139 0.036132023324 21.6267320738 1.98817818135
11.84 2.4582862503 0.0155079996176 0.526725569135 0.0384122147394 21.6466060123 1.98659398914
11.85 2.45845095835 0.0174514485667 0.527121001116 0.0406704112278 21.6664636457 1.98491742986
11.86 2.45863563302 0.0195010218428 0.527538899898 0.0429053698182 21.6863040585 1.9831501689
11.87 2.45884132633 0.0216548574847 0.527979026979 0.0451158691188 21.7061263525 1.98129394992
11.88 2.45906907124 0.0239110122727 0.528441131751 0.0473007102817 21.7259296471 1.97935059131
11.89 2.45931988091 0.026267465414 0.528924951737 0.0494587179217 21.7457130802 1.97732198256
11.9 2.45959474791 0.028722122325 0.529430212825 0.0515887409886 21.7654758091 1.9752100805
11.91 2.4598946435 0.0312728184974 0.52995662952 0.0536896535914 21.7852170109 1.97301690545
11.92 2.46022051698 0.0339173234347 0.530503905193 0.0557603557732 21.8049358832 1.97074453737
11.93 2.46057329502 0.0366533446452 0.531071732354 0.0577997742377 21.8246316448 1.96839511189
11.94 2.46095388109 0.0394785316805 0.53165979291 0.0598068630254 21.8443035359 1.96597081631
11.95 2.46136315487 0.0423904802044 0.532267758452 0.061780604139 21.863950819 1.96347388557
11.96 2.46180197173 0.0453867360807 0.532895290533 0.0637200081201 21.8835727791 1.96090659826
11.97 2.46227116228 0.0484647994681 0.533542040954 0.0656241145738 21.9031687241 1.95827127251
11.98 2.46277153194 0.0516221289086 0.53420765206 0.0674919926448 21.9227379856 1.955570262
11.99 2.46330386049 0.0548561453993 0.53489175704 0.0693227414426 21.9422799184 1.95280595194
12.0 2.46386890176 0.0581642364358 0.53559398022 0.0711154904183 21.9617939016 1.94998075507
12.01 2.46446738333 0.0615437600163 0.53631393738 0.0728693996925 21.9812793386 1.94709710774
12.02 2.46510000618 0.0649920485963 0.537051236049 0.074583660335 22.0007356571 1.94415746598
12.03 2.46576744455 0.0685064129847 0.537805475829 0.0762574945984 22.0201623095 1.94116430172
12.04 2.46647034567 0.0720841461717 0.538576248696 0.0778901561048 22.039558773 1.938120099
12.05 2.46720932964 0.0757225270795 0.539363139323 0.0794809299883 22.0589245497 1.93502735027
12.06 2.46798498927 0.0794188242296 0.54016572539 0.0810291329936 22.0782591666 1.93188855284
12.07 2.46879789005 0.083170299317 0.540983577905 0.0825341135323 22.0975621756 1.92870620536
12.08 2.46964857004 0.0869742106863 0.541816261516 0.0839952516982 22.1168331538 1.92548280443
12.09 2.47053753991 0.090827816704 0.542663334834 0.085411959243 22.1360717031 1.92222084127
12.1 2.4714652829 0.0947283790194 0.543524350741 0.0867836795141 22.1552774504 1.91892279859
12.11 2.4724322549 0.0986731657114 0.544398856713 0.0881098873557 22.1744500471 1.91559114752
12.12 2.47343888455 0.102659454316 0.545286395131 0.0893900889754 22.1935891695 1.91222834465
12.13 2.47448557329 0.106684534733 0.546186503594 0.0906238217772 22.2126945183 1.90883682923
12.14 2.47557269556 0.110745712002 0.547098715229 0.091810654163 22.2317658184 1.90541902046
12.15 2.47670059893 0.114840308959 0.548022559004 0.0929501853042 22.250802819 1.90197731498
12.16 2.47786960428 0.118965668751 0.548957560027 0.0940420448854 22.269805293 1.89851408439
12.17 2.47908000606 0.123119157235 0.54990323986 0.0950858928213 22.2887730368 1.89503167303
12.18 2.48033207249 0.12729816523 0.550859116809 0.0960814189487 22.3077058702 1.89153239573
12.19 2.48162604582 0.131500110649 0.551824706228 0.0970283426959 22.3266036361 1.8880185359
12.2 2.48296214265 0.135722440488 0.552799520814 0.0979264127301 22.3454661998 1.88449234353
12.21 2.48434055417 0.139962632694 0.553783070893 0.0987754065854 22.3642934493 1.88095603355
12.22 2.48576144654 0.1442181979 0.55477486471 0.0995751302725 22.3830852941 1.8774117841
12.23 2.48722496118 0.148486681022 0.555774408709 0.100325417872 22.4018416656 1.87386173514
12.24 2.48873121515 0.152765662745 0.556781207817 0.101026131112 22.4205625164 1.87030798703
12.25 2.49028030149 0.157052760871 0.557794765711 0.101677158935 22.4392478199 1.86675259931
12.26 2.49187228961 0.161345631553 0.558814585094 0.102278417048 22.4578975697 1.86319758962
12.27 2.49350722568 0.165641970403 0.559840167957 0.102829847464 22.4765117795 1.85964493267
12.28 2.49518513303 0.169939513491 0.560871015842 0.103331418041 22.4950904826 1.85609655942
12.29 2.49690601255 0.174236038223 0.561906630094 0.103783121999 22.5136337313 1.85255435631
12.3 2.49866984312 0.178529364115 0.562946512118 0.104184977446 22.5321415965 1.84902016462
12.31 2.50047658204 0.182817353456 0.563990163621 0.104537026886 22.5506141673 1.84549577994
12.32 2.50232616542 0.187097911874 0.565037086855 0.104839336732 22.5690515506 1.84198295176
12.33 2.50421850867 0.191368988799 0.566086784854 0.105091996811 22.5874538705 1.83848338315
12.34 2.5061535069 0.195628577832 0.567138761666 0.105295119865 22.605821268 1.8349987305
12.35 2.50813103538 0.199874717025 0.568192522577 0.105448841061 22.6241539002 1.83153060346
12.36 2.51015095001 0.204105489072 0.569247574336 0.105553317487 22.6424519403 1.8280805648
12.37 2.5122130877 0.20831902142 0.570303425371 0.105608727662 22.6607155769 1.82465013055
12.38 2.51431726687 0.212513486301 0.571359585998 0.105615271037 22.6789450132 1.82124077004
12.39 2.51646328792 0.216687100687 0.572415568634 0.105573167507 22.6971404673 1.81785390618
12.4 2.51865093359 0.220838126181 0.57347088799 0.105482656918 22.7153021709 1.81449091564
12.41 2.52087996949 0.224964868835 0.574525061278 0.105343998588 22.7334303696 1.81115312928
12.42 2.52315014452 0.22906567891 0.575577608396 0.10515747082 22.7515253218 1.8078418325
12.43 2.52546119127 0.23313895058 0.576628052117 0.104923370431 22.7695872987 1.80455826569
12.44 2.52781282652 0.237183121575 0.577675918277 0.104642012281 22.7876165835 1.80130362483
12.45 2.53020475163 0.241196672784 0.578720735944 0.104313728806 22.8056134714 1.79807906196
12.46 2.53263665299 0.245178127801 0.579762037599 0.103938869566 22.8235782687 1.79488568587
12.47 2.53510820242 0.249126052434 0.580799359302 0.103517800788 22.8415112927 1.79172456274
12.48 2.53761905762 0.253039054177 0.581832240857 0.103050904924 22.8594128709 1.78859671686
12.49 2.54016886258 0.256915781641 0.58286022597 0.102538580216 22.8772833412 1.78550313134
12.5 2.54275724797 0.260754923953 0.583882862409 0.101981240266 22.8951230509 1.78244474894
12.51 2.54538383154 0.264555210132 0.584899702152 0.101379313609 22.9129323565 1.7794224728
12.52 2.54804821854 0.268315408431 0.585910301535 0.10073324331 22.9307116236 1.77643716738
12.53 2.5507500021 0.272034325663 0.586914221395 0.100043486548 22.9484612259 1.77348965922
12.54 2.55348876359 0.275710806501 0.587911027213 0.0993105142237 22.9661815454 1.77058073787
12.55 2.55626407304 0.279343732761 0.588900289241 0.0985348105695 22.9838729718 1.76771115678
12.56 2.55907548946 0.28293202268 0.589881582643 0.0977168727675 23.0015359021 1.76488163423
12.57 2.56192256122 0.286474630163 0.590854487614 0.0968572105768 23.0191707403 1.76209285423
12.58 2.56480482641 0.28997054404 0.591818589512 0.0959563459688 23.0367778971 1.75934546746
12.59 2.56772181319 0.293418787301 0.592773478971 0.0950148127707 23.0543577897 1.75664009227
12.6 2.57067304011 0.296818416332 0.593718752022 0.0940331563168 23.071910841 1.75397731555
12.61 2.57365801643 0.300168520146 0.594654010207 0.0930119331082 23.0894374798 1.75135769375
12.62 2.57667624249 0.30346821961 0.595578860685 0.0919517104806 23.1069381405 1.74878175382
12.63 2.57972720998 0.306716666677 0.596492916344 0.0908530662789 23.1244132622 1.74624999415
12.64 2.58281040226 0.309913043615 0.597395795898 0.0897165885412 23.1418632892 1.74376288558
12.65 2.58592529466 0.313056562241 0.598287123995 0.0885428751889 23.1592886702 1.7413208723
12.66 2.58907135477 0.316146463159 0.599166531308 0.0873325337248 23.1766898583 1.73892437281
12.67 2.59224804275 0.319182015007 0.600033654631 0.0860861809386 23.1940673107 1.73657378089
12.68 2.59545481156 0.322162513706 0.600888136974 0.0848044426194 23.2114214882 1.73426946651
12.69 2.59869110726 0.32508728172 0.601729627646 0.0834879532751 23.2287528554 1.73201177676
12.7 2.60195636925 0.327955667329 0.602557782346 0.082137355858 23.2460618803 1.72980103678
12.71 2.60525003057 0.330767043906 0.60337226324 0.0807533014985 23.2633490337 1.72763755065
12.72 2.60857151809 0.333520809208 0.604172739049 0.079336449243 23.2806147897 1.72552160228
12.73 2.61192025279 0.336216384683 0.60495888512 0.0778874657998 23.2978596251 1.72345345629
12.74 2.61529564997 0.33885321478 0.605730383507 0.0764070252903 23.315084019 1.7214333589
12.75 2.61869711949 0.341430766286 0.60648692304 0.0748958090053 23.3322884532 1.71946153873
12.76 2.62212406599 0.343948527665 0.607228199395 0.0733545051682 23.3494734114 1.71753820767
12.77 2.6255758891 0.346406008416 0.607953915167 0.0717838087025 23.3666393796 1.7156635617
12.78 2.62905198365 0.348802738451 0.608663779931 0.0701844210045 23.3837868455 1.71383778165
12.79 2.63255173987 0.351138267478 0.609357510308 0.068557049722 23.4009162987 1.71206103403
12.8 2.63607454356 0.353412164409 0.610034830026 0.0669024085361 23.4180282302 1.71033347176
12.81 2.63961977634 0.355624016783 0.610695469977 0.0652212169491 23.4351231326 1.70865523494
12.82 2.64318681577 0.357773430198 0.61133916828 0.063514200076 23.4522014997 1.70702645156
12.83 2.64677503555 0.359860027769 0.611965670329 0.0617820884399 23.4692638268 1.70544723818
12.84 2.65038380573 0.361883449595 0.612574728852 0.0600256177721 23.4863106101 1.70391770069
12.85 2.65401249282 0.363843352253 0.613166103957 0.0582455288156 23.5033423467 1.70243793491
12.86 2.65766045996 0.365739408295 0.613739563185 0.0564425671319 23.520359535 1.70100802726
12.87 2.66132706712 0.367571305775 0.614294881557 0.054617482912 23.5373626737 1.69962805538
12.88 2.66501167122 0.369338747786 0.614831841617 0.0527710307901 23.5543522628 1.69829808876
12.89 2.66871362628 0.371041452015 0.615350233476 0.0509039696602 23.5713288024 1.6970181893
12.9 2.67243228357 0.37267915032 0.615849854856 0.0490170624963 23.5882927936 1.69578841185
12.91 2.67616699175 0.374251588316 0.616330511128 0.0471110761747 23.6052447379 1.69460880482
12.92 2.679917097 0.375758524987 0.616792015351 0.0451867812995 23.6221851371 1.69347941063
